-42.494083,32.61336887,238.0452683
-43.578209,42.1349501,206.1978676
-44.509911,52.6038066,133.1219914
-45.570034,62.12538783,155.6337722
-46.870995,72.59424433,128.9690234
-47.823009,82.11582556,190.2101308
-49.148788,92.58468205,129.5868537
-50.037483,102.1062633,100.3607947
-50.50388,112.5751198,94.37322322
-50.737461,122.096701,84.89917974
-51.353889,132.5655575,81.48553148
-51.562649,142.0871387,73.71159222
-52.055077,152.5559952,77.86989979
-52.296757,162.0775765,68.27683034
-52.567245,172.546433,84.72292924
-52.803616,182.0631313,78.37325636
-52.717327,192.5368707,101.9115528
-53.071323,202.0535691,90.9054014
-52.848564,212.5273084,115.5547496
-52.9524,222.0440068,104.2495341
-52.932644,232.5177462,97.06341196
-52.791672,242.0344445,71.84960584
-53.011425,252.5081839,47.86958719
-52.886772,262.0248823,122.1081949
-52.834846,272.4986216,107.5293223
-52.900089,282.01532,91.69183509
-52.774181,292.4890593,138.2408398
-52.939907,302.0057577,137.7550756
-52.890923,312.4794971,113.97257
-52.81319,322.9483536,76.80655825
-52.893799,332.4699348,62.5868372
-52.757809,342.9387913,72.34083454
-52.91732,352.4554897,60.25111033
-52.931217,362.929229,67.1789199
-53.009907,372.4459274,57.60754496
-53.004883,382.9196667,60.80820686
-53.295727,392.4363651,53.96558239
-53.77153,402.9101045,47.85546794
-53.612003,412.4268028,49.23495257
-54.494156,422.9005422,38.64038207
-54.880711,432.4172406,35.42097019
-56.368668,442.8909799,22.93359421
-57.586994,452.4076783,18.6182708
-58.02813,462.8814177,14.76656687
-58.635868,472.398116,14.81885355
-59.044273,482.8718554,11.28177404
-59.283653,492.3885538,12.67898306
-59.413612,499.0536606,11.52827034
