5.16e+08,29.753
5.18e+08,29.739
5.2e+08,29.753
5.22e+08,29.764
5.24e+08,29.758
5.26e+08,29.734
5.28e+08,29.745
5.3e+08,29.746
5.32e+08,29.755
5.34e+08,29.743
5.36e+08,29.771
5.38e+08,29.771
5.4e+08,29.78
5.42e+08,29.771
5.44e+08,29.777
5.46e+08,29.776
5.48e+08,29.775
5.5e+08,29.786
5.52e+08,29.797
5.54e+08,29.813
5.56e+08,29.789
5.58e+08,29.804
5.6e+08,29.812
5.62e+08,29.828
5.64e+08,29.822
5.66e+08,29.824
5.68e+08,29.831
5.7e+08,29.84
5.72e+08,29.835
5.74e+08,29.857
5.76e+08,29.841
5.78e+08,29.861
5.8e+08,29.866
5.82e+08,29.863
5.84e+08,29.881
5.86e+08,29.892
5.88e+08,29.886
5.9e+08,29.901
5.92e+08,29.901
5.94e+08,29.914
5.96e+08,29.915
5.98e+08,29.915
6e+08,29.954
6.02e+08,29.954
6.04e+08,29.94
6.06e+08,29.961
6.08e+08,29.958
6.1e+08,29.989
6.12e+08,29.986
6.14e+08,29.987
6.16e+08,29.993
6.18e+08,30.018
6.2e+08,30.018
6.22e+08,30.041
6.24e+08,30.057
6.26e+08,30.043
6.28e+08,30.062
6.3e+08,30.062
6.32e+08,30.069
6.34e+08,30.077
6.36e+08,30.1
6.38e+08,30.13
6.4e+08,30.127
6.42e+08,30.134
6.44e+08,30.155
6.46e+08,30.159
6.48e+08,30.167
6.5e+08,30.183
6.52e+08,30.2
6.54e+08,30.2
6.56e+08,30.217
6.58e+08,30.223
6.6e+08,30.226
6.62e+08,30.249
6.64e+08,30.26
6.66e+08,30.298
6.68e+08,30.288
6.7e+08,30.294
6.72e+08,30.314
6.74e+08,30.326
6.76e+08,30.356
6.78e+08,30.358
6.8e+08,30.368
6.82e+08,30.388
6.84e+08,30.4
6.86e+08,30.429
6.88e+08,30.422
6.9e+08,30.449
6.92e+08,30.465
6.94e+08,30.464
6.96e+08,30.486
6.98e+08,30.499
7e+08,30.528
7.02e+08,30.528
7.04e+08,30.559
7.06e+08,30.567
7.08e+08,30.583
7.1e+08,30.599
7.12e+08,30.62
7.14e+08,30.623
7.16e+08,30.648
7.18e+08,30.656
7.2e+08,30.685
7.22e+08,30.687
7.24e+08,30.702
7.26e+08,30.738
7.28e+08,30.738
7.3e+08,30.754
7.32e+08,30.782
7.34e+08,30.803
7.36e+08,30.815
7.38e+08,30.835
7.4e+08,30.856
7.42e+08,30.867
7.44e+08,30.899
7.46e+08,30.895
7.48e+08,30.938
7.5e+08,30.947
7.52e+08,30.977
7.54e+08,30.972
7.56e+08,31.002
7.58e+08,31.036
7.6e+08,31.048
7.62e+08,31.06
7.64e+08,31.089
7.66e+08,31.103
7.68e+08,31.123
7.7e+08,31.146
7.72e+08,31.163
7.74e+08,31.188
7.76e+08,31.212
7.78e+08,31.214
7.8e+08,31.246
7.82e+08,31.268
7.84e+08,31.278
7.86e+08,31.308
7.88e+08,31.331
7.9e+08,31.351
7.92e+08,31.37
7.94e+08,31.393
7.96e+08,31.431
7.98e+08,31.449
8e+08,31.456
8.02e+08,31.496
8.04e+08,31.504
8.06e+08,31.524
8.08e+08,31.535
8.1e+08,31.575
8.12e+08,31.581
8.14e+08,31.628
8.16e+08,31.654
8.18e+08,31.682
8.2e+08,31.69
8.22e+08,31.717
8.24e+08,31.744
8.26e+08,31.765
8.28e+08,31.797
8.3e+08,31.795
8.32e+08,31.852
8.34e+08,31.866
8.36e+08,31.871
8.38e+08,31.913
8.4e+08,31.933
8.42e+08,31.956
8.44e+08,31.985
8.46e+08,32.019
8.48e+08,32.037
8.5e+08,32.073
8.52e+08,32.082
8.54e+08,32.116
8.56e+08,32.14
8.58e+08,32.156
8.6e+08,32.191
8.62e+08,32.22
8.64e+08,32.258
8.66e+08,32.276
8.68e+08,32.299
8.7e+08,32.323
8.72e+08,32.335
8.74e+08,32.368
8.76e+08,32.396
8.78e+08,32.425
8.8e+08,32.457
8.82e+08,32.476
8.84e+08,32.514
8.86e+08,32.555
8.88e+08,32.567
8.9e+08,32.584
8.92e+08,32.622
8.94e+08,32.65
8.96e+08,32.674
8.98e+08,32.718
9e+08,32.739
9.02e+08,32.781
9.04e+08,32.797
9.06e+08,32.814
9.08e+08,32.843
9.1e+08,32.902
9.12e+08,32.921
9.14e+08,32.937
9.16e+08,32.988
9.18e+08,33.008
9.2e+08,33.03
9.22e+08,33.061
9.24e+08,33.073
9.26e+08,33.121
9.28e+08,33.153
9.3e+08,33.186
9.32e+08,33.215
9.34e+08,33.244
9.36e+08,33.275
9.38e+08,33.317
9.4e+08,33.333
9.42e+08,33.371
9.44e+08,33.386
9.46e+08,33.438
9.48e+08,33.475
9.5e+08,33.506
9.52e+08,33.521
9.54e+08,33.548
9.56e+08,33.593
9.58e+08,33.641
9.6e+08,33.651
9.62e+08,33.703
9.64e+08,33.727
9.66e+08,33.783
9.68e+08,33.788
9.7e+08,33.84
9.72e+08,33.859
9.74e+08,33.882
9.76e+08,33.922
9.78e+08,33.951
9.8e+08,33.996
9.82e+08,34.015
9.84e+08,34.056
9.86e+08,34.079
9.88e+08,34.154
9.9e+08,34.172
9.92e+08,34.188
9.94e+08,34.237
9.96e+08,34.28
9.98e+08,34.288
1e+09,34.322
1.002e+09,34.392
1.004e+09,34.41
1.006e+09,34.436
1.008e+09,34.477
1.01e+09,34.511
1.012e+09,34.538
1.014e+09,34.58
1.016e+09,34.624
1.018e+09,34.666
1.02e+09,34.695
1.022e+09,34.732
1.024e+09,34.752
1.026e+09,34.792
1.028e+09,34.835
1.03e+09,34.837
1.032e+09,34.774
1.034e+09,34.71
1.036e+09,34.668
1.038e+09,34.614
1.04e+09,34.56
1.042e+09,34.519
1.044e+09,34.449
1.046e+09,34.391
1.048e+09,34.346
1.05e+09,34.29
1.052e+09,34.213
1.054e+09,34.179
1.056e+09,34.126
1.058e+09,34.066
1.06e+09,34.025
1.062e+09,33.951
1.064e+09,33.887
1.066e+09,33.835
1.068e+09,33.785
1.07e+09,33.724
1.072e+09,33.678
1.074e+09,33.632
1.076e+09,33.577
1.078e+09,33.51
1.08e+09,33.434
1.082e+09,33.409
1.084e+09,33.345
1.086e+09,33.289
1.088e+09,33.232
1.09e+09,33.156
1.092e+09,33.117
1.094e+09,33.066
1.096e+09,32.995
1.098e+09,32.955
1.1e+09,32.921
1.102e+09,32.847
1.104e+09,32.808
1.106e+09,32.731
1.108e+09,32.686
1.11e+09,32.623
1.112e+09,32.557
1.114e+09,32.511
1.116e+09,32.445
1.118e+09,32.377
1.12e+09,32.346
1.122e+09,32.279
1.124e+09,32.225
1.126e+09,32.172
1.128e+09,32.12
1.13e+09,32.054
1.132e+09,32.003
1.134e+09,31.95
1.136e+09,31.894
1.138e+09,31.845
1.14e+09,31.794
1.142e+09,31.74
1.144e+09,31.662
1.146e+09,31.604
1.148e+09,31.547
1.15e+09,31.483
1.152e+09,31.433
1.154e+09,31.378
1.156e+09,31.336
1.158e+09,31.256
1.16e+09,31.224
1.162e+09,31.159
1.164e+09,31.094
1.166e+09,31.028
1.168e+09,30.982
1.17e+09,30.927
1.172e+09,30.86
1.174e+09,30.81
1.176e+09,30.766
1.178e+09,30.692
1.18e+09,30.645
1.182e+09,30.568
1.184e+09,30.52
1.186e+09,30.464
1.188e+09,30.409
1.19e+09,30.355
1.192e+09,30.31
1.194e+09,30.26
1.196e+09,30.176
1.198e+09,30.118
1.2e+09,30.072
1.202e+09,30.008
1.204e+09,29.93
1.206e+09,29.915
1.208e+09,29.826
1.21e+09,29.781
1.212e+09,29.713
1.214e+09,29.675
1.216e+09,29.607
1.218e+09,29.544
1.22e+09,29.513
1.222e+09,29.428
1.224e+09,29.38
1.226e+09,29.306
1.228e+09,29.248
1.23e+09,29.203
1.232e+09,29.119
1.234e+09,29.084
1.236e+09,29.016
1.238e+09,28.964
1.24e+09,28.892
1.242e+09,28.837
1.244e+09,28.791
1.246e+09,28.737
1.248e+09,28.685
1.25e+09,28.603
1.252e+09,28.569
1.254e+09,28.498
1.256e+09,28.447
1.258e+09,28.371
1.26e+09,28.321
1.262e+09,28.265
1.264e+09,28.206
1.266e+09,28.149
1.268e+09,28.074
1.27e+09,28.034
1.272e+09,27.961
1.274e+09,27.906
1.276e+09,27.848
1.278e+09,27.787
1.28e+09,27.712
1.282e+09,27.678
1.284e+09,27.62
1.286e+09,27.557
1.288e+09,27.494
1.29e+09,27.436
1.292e+09,27.384
1.294e+09,27.324
1.296e+09,27.265
1.298e+09,27.192
1.3e+09,27.123
1.302e+09,27.067
1.304e+09,27.016
1.306e+09,26.946
1.308e+09,26.9
1.31e+09,26.828
1.312e+09,26.775
1.314e+09,26.694
1.316e+09,26.678
1.318e+09,26.595
1.32e+09,26.524
1.322e+09,26.473
1.324e+09,26.42
1.326e+09,26.365
1.328e+09,26.307
1.33e+09,26.231
1.332e+09,26.183
1.334e+09,26.118
1.336e+09,26.063
1.338e+09,25.983
1.34e+09,25.949
1.342e+09,25.866
1.344e+09,25.813
1.346e+09,25.746
1.348e+09,25.688
1.35e+09,25.639
1.352e+09,25.573
1.354e+09,25.514
1.356e+09,25.459
1.358e+09,25.375
1.36e+09,25.324
1.362e+09,25.275
1.364e+09,25.193
1.366e+09,25.144
1.368e+09,25.067
1.37e+09,25.026
1.372e+09,24.973
1.374e+09,24.904
1.376e+09,24.832
1.378e+09,24.78
1.38e+09,24.714
1.382e+09,24.665
1.384e+09,24.599
1.386e+09,24.534
1.388e+09,24.476
1.39e+09,24.405
1.392e+09,24.334
1.394e+09,24.295
1.396e+09,24.227
1.398e+09,24.164
1.4e+09,24.108
1.402e+09,24.041
1.404e+09,24.006
1.406e+09,23.924
1.408e+09,23.865
1.41e+09,23.814
1.412e+09,23.761
1.414e+09,23.673
1.416e+09,23.614
1.418e+09,23.572
1.42e+09,23.484
1.422e+09,23.436
1.424e+09,23.388
1.426e+09,23.303
1.428e+09,23.255
1.43e+09,23.184
1.432e+09,23.144
1.434e+09,23.049
1.436e+09,23.006
1.438e+09,22.967
1.44e+09,22.914
1.442e+09,22.818
1.444e+09,22.764
1.446e+09,22.698
1.448e+09,22.634
1.45e+09,22.576
1.452e+09,22.518
1.454e+09,22.465
1.456e+09,22.396
1.458e+09,22.342
1.46e+09,22.276
1.462e+09,22.223
1.464e+09,22.164
1.466e+09,22.093
1.468e+09,22.029
1.47e+09,21.968
1.472e+09,21.92
1.474e+09,21.849
1.476e+09,21.794
1.478e+09,21.73
1.48e+09,21.672
1.482e+09,21.582
1.484e+09,21.543
1.486e+09,21.456
1.488e+09,21.432
1.49e+09,21.346
1.492e+09,21.296
1.494e+09,21.238
1.496e+09,21.165
1.498e+09,21.107
1.5e+09,21.048
1.52e+09,20.429
1.54e+09,19.848
1.56e+09,19.202
1.58e+09,18.626
1.6e+09,18.055
1.62e+09,17.45
1.64e+09,16.876
1.66e+09,16.316
1.68e+09,15.76
1.7e+09,15.191
1.72e+09,14.661
1.74e+09,14.134
1.76e+09,13.635
1.78e+09,13.125
1.8e+09,12.669
1.82e+09,12.207
1.84e+09,11.764
1.86e+09,11.368
1.88e+09,10.953
1.9e+09,10.595
1.92e+09,10.245
1.94e+09,9.8948
1.96e+09,9.6142
1.98e+09,9.3464
2e+09,9.0923
2.02e+09,8.9033
2.04e+09,8.7161
2.06e+09,8.6092
2.08e+09,8.5018
2.1e+09,8.4471
2.12e+09,8.4209
2.14e+09,8.4344
2.16e+09,8.486
2.18e+09,8.5269
2.2e+09,8.6471
2.22e+09,8.8105
2.24e+09,8.9635
2.26e+09,9.1669
2.28e+09,9.3621
2.3e+09,9.6117
2.32e+09,9.8646
2.34e+09,10.129
2.36e+09,10.391
2.38e+09,10.702
2.4e+09,11.012
2.42e+09,11.33
2.44e+09,11.646
2.46e+09,12.022
2.48e+09,12.384
2.5e+09,12.752
2.52e+09,13.097
2.54e+09,13.463
2.56e+09,13.85
2.58e+09,14.23
2.6e+09,14.59
2.62e+09,15.009
2.64e+09,15.391
2.66e+09,15.791
2.68e+09,16.2
2.7e+09,16.59
2.72e+09,16.986
2.74e+09,17.401
2.76e+09,17.792
2.78e+09,18.218
2.8e+09,18.632
2.82e+09,19.059
2.84e+09,19.465
2.86e+09,19.866
2.88e+09,20.286
2.9e+09,20.711
2.92e+09,21.118
2.94e+09,21.543
2.96e+09,21.936
2.98e+09,22.365
3e+09,22.796
3.02e+09,23.219
3.04e+09,23.614
3.06e+09,24.06
3.08e+09,24.448
3.1e+09,24.878
3.12e+09,25.306
3.14e+09,25.704
3.16e+09,26.143
3.18e+09,26.562
3.2e+09,26.94
3.22e+09,27.362
3.24e+09,27.466
3.26e+09,27.106
3.28e+09,26.693
3.3e+09,26.301
3.32e+09,25.942
3.34e+09,25.508
3.36e+09,25.117
3.38e+09,24.72
3.4e+09,24.253
3.42e+09,23.801
3.44e+09,23.364
3.46e+09,22.888
3.48e+09,22.422
3.5e+09,21.95
3.52e+09,21.418
3.54e+09,20.97
3.56e+09,20.532
3.58e+09,20.073
3.6e+09,19.591
3.62e+09,19.155
3.64e+09,18.746
3.66e+09,18.349
3.68e+09,17.96
3.7e+09,17.54
3.72e+09,17.179
3.74e+09,16.794
3.76e+09,16.452
3.78e+09,16.082
3.8e+09,15.757
3.82e+09,15.403
3.84e+09,15.088
3.86e+09,14.767
3.88e+09,14.495
3.9e+09,14.189
3.92e+09,13.922
3.94e+09,13.628
3.96e+09,13.396
3.98e+09,13.14
4e+09,12.915
4.02e+09,12.726
4.04e+09,12.506
