1e+07,-28.021
1.023e+07,-28.608
1.046e+07,-30.233
1.069e+07,-32.138
1.092e+07,-32.851
1.115e+07,-33.927
1.138e+07,-34.557
1.161e+07,-32.721
1.184e+07,-34.168
1.207e+07,-34.744
1.23e+07,-35.845
1.253e+07,-37.836
1.276e+07,-36.509
1.299e+07,-35.924
1.322e+07,-37.073
1.345e+07,-41.455
1.368e+07,-30.352
1.391e+07,-28.601
1.414e+07,-42.763
1.437e+07,-39.563
1.46e+07,-26.044
1.483e+07,-29.399
1.506e+07,-25.886
1.529e+07,-34.953
1.552e+07,-34.045
1.575e+07,-30.005
1.598e+07,-32.08
1.621e+07,-32.792
1.644e+07,-39.342
1.667e+07,-34.497
1.69e+07,-33.332
1.713e+07,-37.74
1.736e+07,-34.542
1.759e+07,-33.88
1.782e+07,-33.59
1.805e+07,-32.945
1.828e+07,-34.187
1.851e+07,-32.765
1.874e+07,-31.191
1.897e+07,-28.001
1.92e+07,-27.393
1.943e+07,-30.345
1.966e+07,-27.053
1.989e+07,-29.07
2.012e+07,-31.196
2.035e+07,-30.07
2.058e+07,-33.103
2.081e+07,-35.413
2.104e+07,-34.2
2.127e+07,-39.099
2.15e+07,-38.384
2.173e+07,-35.971
2.196e+07,-35.664
2.219e+07,-33.438
2.242e+07,-32.579
2.265e+07,-32.799
2.288e+07,-37.51
2.311e+07,-34.887
2.334e+07,-35.024
2.357e+07,-33.663
2.38e+07,-32.335
2.403e+07,-27.794
2.426e+07,-30.337
2.449e+07,-31.824
2.472e+07,-33.27
2.495e+07,-33.923
2.518e+07,-30.464
2.541e+07,-32.509
2.564e+07,-34.631
2.587e+07,-37.421
2.61e+07,-34.476
2.633e+07,-35.384
2.656e+07,-34.543
2.679e+07,-33.236
2.702e+07,-34.355
2.725e+07,-27.58
2.748e+07,-28.376
2.771e+07,-28.88
2.794e+07,-26.25
2.817e+07,-26.172
2.84e+07,-29.148
2.863e+07,-31.171
2.886e+07,-32.718
2.909e+07,-34.334
2.932e+07,-34.426
2.955e+07,-35.263
2.978e+07,-33.799
